2 10 100 2.300000	0.092293 0.006115	0.991477 0.001130	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.310000	0.087950 0.009979	0.992249 0.001751	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.320000	0.088716 0.009598	0.992115 0.001696	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.330000	0.089198 0.009594	0.992033 0.001697	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.340000	0.089816 0.009794	0.991923 0.001753	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.350000	0.090409 0.008849	0.991816 0.001631	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.360000	0.087695 0.009882	0.992296 0.001753	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.370000	0.084986 0.009600	0.992761 0.001623	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.380000	0.084986 0.009600	0.992761 0.001623	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.390000	0.096974 0.008625	0.990584 0.001685	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.400000	0.094010 0.009513	0.991151 0.001754	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.410000	0.092778 0.008359	0.991381 0.001550	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.420000	0.087736 0.009731	0.992290 0.001689	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.430000	0.086653 0.009410	0.992476 0.001627	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.440000	0.089064 0.008255	0.992058 0.001451	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.450000	0.090719 0.009660	0.991759 0.001735	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.460000	0.091041 0.009748	0.991699 0.001758	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.470000	0.088987 0.009270	0.992070 0.001669	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.480000	0.081894 0.007269	0.993286 0.001189	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.490000	0.080803 0.006198	0.993464 0.000998	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.500000	0.089329 0.007933	0.992012 0.001425	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
