2 10 100 1.940000	0.092121 0.009165	0.991497 0.001707	0.001945 0.006338	0.000000 0.000000	0.000000 0.000000	0.000228 0.001140	
2 10 100 1.950000	0.092121 0.009165	0.991497 0.001707	0.001945 0.006338	0.000000 0.000000	0.000000 0.000000	0.000228 0.001140	
2 10 100 1.960000	0.089905 0.009878	0.991902 0.001722	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 1.970000	0.092646 0.009103	0.991407 0.001697	0.003235 0.006089	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 1.980000	0.102537 0.007635	0.989478 0.001568	0.000621 0.003105	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 1.990000	0.093268 0.009873	0.991285 0.001825	0.001499 0.007493	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.000000	0.090622 0.009841	0.991776 0.001813	0.000283 0.001083	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.010000	0.089256 0.009782	0.992016 0.001750	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.020000	0.089985 0.009017	0.991892 0.001601	0.000515 0.001464	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.030000	0.087743 0.009932	0.992288 0.001739	0.000868 0.004342	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.040000	0.092814 0.009934	0.991368 0.001855	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.050000	0.096418 0.009802	0.990690 0.001863	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.060000	0.085115 0.009762	0.992744 0.001643	0.001380 0.004412	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.070000	0.087504 0.008814	0.992334 0.001565	0.000469 0.001885	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.080000	0.085768 0.007839	0.992635 0.001351	0.001416 0.007081	0.000000 0.000000	0.000117 0.000584	0.000000 0.000000	
2 10 100 2.090000	0.087251 0.009653	0.992374 0.001714	0.000811 0.003534	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.100000	0.090192 0.009224	0.991853 0.001624	0.001550 0.004898	-0.000064 0.000319	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.110000	0.083107 0.009882	0.993080 0.001671	0.001113 0.005564	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.120000	0.090754 0.009872	0.991753 0.001779	0.002388 0.007615	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.130000	0.090157 0.007759	0.991863 0.001405	0.001336 0.006678	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.140000	0.091317 0.009316	0.991646 0.001697	0.002057 0.007425	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.150000	0.087843 0.009113	0.992273 0.001632	0.000838 0.004191	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.160000	0.092774 0.009833	0.991380 0.001788	0.002201 0.006121	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.170000	0.091747 0.009549	0.991573 0.001753	0.000097 0.000483	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.180000	0.086506 0.009872	0.992504 0.001694	0.000000 0.000000	0.000293 0.001467	0.000000 0.000000	0.000023 0.000116	
2 10 100 2.190000	0.085373 0.009328	0.992699 0.001577	0.002535 0.003988	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.200000	0.086294 0.009156	0.992538 0.001591	0.000272 0.001362	0.000073 0.000365	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.210000	0.092002 0.006078	0.991531 0.001113	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000454 0.002271	
2 10 100 2.220000	0.093575 0.009583	0.991234 0.001796	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.230000	0.086837 0.007187	0.992452 0.001264	0.000000 0.000000	0.000000 0.000000	0.000679 0.003393	0.000000 0.000000	
2 10 100 2.240000	0.091989 0.009717	0.991523 0.001805	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.250000	0.089733 0.009967	0.991934 0.001812	0.000042 0.000209	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.260000	0.086294 0.008957	0.992543 0.001562	0.001174 0.005869	0.001754 0.008768	0.000763 0.003813	0.000000 0.000000	
2 10 100 2.270000	0.084204 0.009144	0.992895 0.001531	0.000227 0.001137	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.280000	0.089288 0.007141	0.992022 0.001276	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.290000	0.088074 0.009759	0.992233 0.001715	0.000574 0.002869	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.300000	0.084359 0.008020	0.992875 0.001365	0.001768 0.008842	0.000000 0.000000	0.000854 0.004270	0.000000 0.000000	
2 10 100 2.310000	0.091038 0.009645	0.991698 0.001749	0.000177 0.000883	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.320000	0.089408 0.009591	0.991993 0.001694	0.000492 0.002459	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.330000	0.089408 0.009591	0.991993 0.001694	0.000492 0.002459	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.340000	0.088123 0.009721	0.992222 0.001741	0.003225 0.009347	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.350000	0.092742 0.009970	0.991384 0.001861	0.000193 0.000963	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.360000	0.090839 0.009775	0.991736 0.001756	0.000193 0.000963	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.370000	0.090841 0.009067	0.991736 0.001660	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.380000	0.090040 0.009508	0.991881 0.001680	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.390000	0.082688 0.008969	0.993151 0.001475	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.400000	0.086174 0.009327	0.992563 0.001624	0.000833 0.004048	0.000308 0.001539	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.410000	0.088299 0.009429	0.992192 0.001635	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.420000	0.095227 0.009511	0.990920 0.001818	0.000216 0.000625	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.430000	0.086172 0.008690	0.992564 0.001525	0.000453 0.001925	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.440000	0.088180 0.009958	0.992213 0.001744	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.450000	0.089021 0.009771	0.992062 0.001744	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.460000	0.087346 0.009713	0.992360 0.001694	0.000787 0.003934	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.470000	0.088392 0.009372	0.992177 0.001658	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.480000	0.090618 0.007201	0.991783 0.001308	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.490000	0.094063 0.006481	0.991148 0.001221	0.000315 0.001052	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.500000	0.084203 0.008999	0.992896 0.001517	0.000424 0.001634	0.000000 0.000000	0.000000 0.000000	0.000268 0.001342	
2 10 100 2.510000	0.073658 0.009979	0.994557 0.001481	-0.000010 0.001838	0.001395 0.005030	0.000766 0.003832	0.000000 0.000000	
2 10 100 2.520000	0.073658 0.009979	0.994557 0.001481	-0.000010 0.001838	0.001395 0.005030	0.000766 0.003832	0.000000 0.000000	
2 10 100 2.530000	0.089929 0.009222	0.991902 0.001680	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.540000	0.085385 0.008694	0.992697 0.001479	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.550000	0.091671 0.008584	0.991585 0.001578	0.000291 0.001457	0.000000 0.000000	0.000000 0.000000	0.000090 0.000448	
2 10 100 2.560000	0.088543 0.009779	0.992148 0.001737	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.570000	0.087901 0.008426	0.992266 0.001497	0.000939 0.004694	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.580000	0.084793 0.009377	0.992797 0.001563	0.000354 0.001769	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.590000	0.090576 0.007269	0.991789 0.001336	0.002224 0.006434	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.600000	0.092849 0.007410	0.991372 0.001393	0.000110 0.000552	0.000113 0.000567	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.610000	0.077709 0.008463	0.993952 0.001330	0.000398 0.001321	0.000000 0.000000	0.000000 0.000000	0.000781 0.003907	
2 10 100 2.620000	0.091325 0.008075	0.991649 0.001472	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.630000	0.090980 0.007988	0.991715 0.001464	0.001674 0.008368	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.640000	0.088576 0.009367	0.992143 0.001679	0.002474 0.007802	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.650000	0.093054 0.009508	0.991330 0.001750	0.000236 0.001179	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.660000	0.092786 0.008994	0.991380 0.001681	0.000867 0.004333	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.670000	0.094342 0.009926	0.991088 0.001853	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.680000	0.085071 0.009864	0.992743 0.001689	0.000788 0.003940	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.690000	0.081334 0.009616	0.993369 0.001566	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.700000	0.090143 0.009779	0.991862 0.001789	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.710000	0.092711 0.009796	0.991390 0.001785	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.720000	0.087111 0.009848	0.992400 0.001714	0.002236 0.005620	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.730000	0.088699 0.009773	0.992118 0.001719	0.000247 0.001235	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.740000	0.093595 0.009140	0.991231 0.001716	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	-0.000042 0.000208	
2 10 100 2.750000	0.093595 0.009140	0.991231 0.001716	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	-0.000042 0.000208	
2 10 100 2.760000	0.087613 0.009864	0.992311 0.001762	0.001060 0.003972	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.770000	0.084150 0.009907	0.992904 0.001687	0.000184 0.000919	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.780000	0.091222 0.008851	0.991664 0.001638	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.790000	0.090926 0.004722	0.991729 0.000857	0.001428 0.007138	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.800000	0.086602 0.009524	0.992487 0.001639	0.000172 0.000858	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.810000	0.083841 0.006547	0.992965 0.001104	0.000285 0.001424	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.820000	0.092126 0.008673	0.991503 0.001567	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.830000	0.095427 0.009760	0.990878 0.001870	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.840000	0.089249 0.009856	0.992022 0.001750	0.000473 0.002366	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.850000	0.087373 0.009986	0.992352 0.001742	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.860000	0.086590 0.009909	0.992490 0.001703	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.870000	0.087647 0.009624	0.992305 0.001683	0.000702 0.002747	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.880000	0.090443 0.009644	0.991806 0.001757	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.890000	0.093663 0.006683	0.991222 0.001238	0.000426 0.002132	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.900000	0.089791 0.009552	0.991925 0.001704	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.910000	0.095479 0.009487	0.990871 0.001811	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.920000	0.091849 0.009557	0.991551 0.001739	0.000502 0.002509	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.930000	0.083990 0.009425	0.992931 0.001585	0.000456 0.002281	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.940000	0.083762 0.009143	0.992969 0.001516	0.000858 0.004288	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.950000	0.086228 0.009763	0.992551 0.001672	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000869 0.004347	
2 10 100 2.960000	0.079503 0.009866	0.993660 0.001552	0.000782 0.003908	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.970000	0.085553 0.009430	0.992667 0.001611	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.980000	0.086884 0.009536	0.992436 0.001642	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 2.990000	0.083144 0.009600	0.993069 0.001589	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.000000	0.093648 0.009730	0.991217 0.001782	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.010000	0.089465 0.007366	0.991987 0.001302	0.001907 0.009535	0.000000 0.000000	0.001162 0.005811	0.000000 0.000000	
2 10 100 3.020000	0.088068 0.009413	0.992233 0.001667	0.002429 0.005528	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.030000	0.092540 0.009481	0.991422 0.001749	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.040000	0.091109 0.009666	0.991687 0.001735	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.050000	0.088347 0.009974	0.992182 0.001748	0.000000 0.000000	0.000199 0.000995	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.060000	0.087616 0.009747	0.992312 0.001693	0.000469 0.002344	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.070000	0.105331 0.009121	0.988897 0.001917	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.080000	0.105331 0.009121	0.988897 0.001917	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.090000	0.090447 0.008472	0.991809 0.001539	0.001026 0.005128	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.100000	0.088008 0.008749	0.992243 0.001547	0.000279 0.001396	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.110000	0.094993 0.009255	0.990963 0.001750	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.120000	0.081194 0.008194	0.993395 0.001331	0.000144 0.000510	0.000000 0.000000	0.000651 0.003253	0.000000 0.000000	
2 10 100 3.130000	0.088515 0.009694	0.992153 0.001734	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.140000	0.085919 0.009597	0.992606 0.001645	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.150000	0.092385 0.008641	0.991456 0.001578	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.160000	0.092385 0.008641	0.991456 0.001578	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.170000	0.089702 0.008866	0.991941 0.001567	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.180000	0.085398 0.008165	0.992697 0.001387	0.000563 0.002813	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.190000	0.085726 0.008144	0.992641 0.001386	0.000551 0.002155	0.000000 0.000000	0.000041 0.000205	0.000000 0.000000	
2 10 100 3.200000	0.088916 0.009931	0.992081 0.001775	0.000652 0.003262	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.210000	0.090435 0.009474	0.991812 0.001697	0.000948 0.005723	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.220000	0.086627 0.009221	0.992482 0.001618	0.001302 0.004094	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.230000	0.087624 0.008821	0.992314 0.001547	0.000510 0.002552	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.240000	0.084514 0.008973	0.992842 0.001526	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.250000	0.086252 0.008340	0.992552 0.001444	0.000000 0.000000	0.000000 0.000000	0.001673 0.008363	0.000000 0.000000	
2 10 100 3.260000	0.086252 0.008340	0.992552 0.001444	0.000000 0.000000	0.000000 0.000000	0.001673 0.008363	0.000000 0.000000	
2 10 100 3.270000	0.086252 0.008340	0.992552 0.001444	0.000000 0.000000	0.000000 0.000000	0.001673 0.008363	0.000000 0.000000	
2 10 100 3.280000	0.086252 0.008340	0.992552 0.001444	0.000000 0.000000	0.000000 0.000000	0.001673 0.008363	0.000000 0.000000	
2 10 100 3.290000	0.087098 0.009963	0.992400 0.001700	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.300000	0.088097 0.009788	0.992226 0.001705	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.310000	0.086604 0.009792	0.992486 0.001728	0.000890 0.002330	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.320000	0.086604 0.009792	0.992486 0.001728	0.000890 0.002330	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.330000	0.095298 0.009713	0.990904 0.001857	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.340000	0.090427 0.009240	0.991811 0.001707	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.350000	0.085665 0.009358	0.992645 0.001604	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.360000	0.086094 0.008087	0.992580 0.001401	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.370000	0.086094 0.008087	0.992580 0.001401	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.380000	0.089743 0.008894	0.991938 0.001597	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.390000	0.091718 0.009629	0.991573 0.001781	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.400000	0.089280 0.009384	0.992017 0.001663	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.410000	0.084861 0.009510	0.992786 0.001589	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.420000	0.089873 0.009426	0.991909 0.001692	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.430000	0.092125 0.008861	0.991502 0.001605	0.000831 0.003605	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.440000	0.091538 0.009966	0.991608 0.001847	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.450000	0.090231 0.009181	0.991847 0.001675	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.460000	0.089642 0.009810	0.991952 0.001750	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.470000	0.090392 0.009956	0.991818 0.001824	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.480000	0.090392 0.009956	0.991818 0.001824	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.490000	0.090392 0.009956	0.991818 0.001824	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.500000	0.090392 0.009956	0.991818 0.001824	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.510000	0.085298 0.008099	0.992715 0.001398	0.000739 0.001934	0.000387 0.001934	0.000105 0.000527	0.000000 0.000000	
2 10 100 3.520000	0.086914 0.009929	0.992436 0.001726	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.530000	0.087683 0.009174	0.992301 0.001583	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.540000	0.087823 0.008416	0.992277 0.001478	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.550000	0.087823 0.008416	0.992277 0.001478	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.560000	0.084915 0.009925	0.992775 0.001680	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.570000	0.090833 0.009516	0.991735 0.001701	0.000587 0.002937	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.580000	0.090833 0.009516	0.991735 0.001701	0.000587 0.002937	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.590000	0.090833 0.009516	0.991735 0.001701	0.000587 0.002937	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.600000	0.090833 0.009516	0.991735 0.001701	0.000587 0.002937	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.610000	0.090833 0.009516	0.991735 0.001701	0.000587 0.002937	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.620000	0.085218 0.007592	0.992727 0.001294	0.001772 0.008859	0.000000 0.000000	0.000688 0.003440	0.000000 0.000000	
2 10 100 3.630000	0.085135 0.008245	0.992740 0.001400	0.001772 0.008859	0.000000 0.000000	0.000716 0.003578	0.000000 0.000000	
2 10 100 3.640000	0.085135 0.008245	0.992740 0.001400	0.001772 0.008859	0.000000 0.000000	0.000716 0.003578	0.000000 0.000000	
2 10 100 3.650000	0.085135 0.008245	0.992740 0.001400	0.001772 0.008859	0.000000 0.000000	0.000716 0.003578	0.000000 0.000000	
2 10 100 3.660000	0.085135 0.008245	0.992740 0.001400	0.001772 0.008859	0.000000 0.000000	0.000716 0.003578	0.000000 0.000000	
2 10 100 3.670000	0.085135 0.008245	0.992740 0.001400	0.001772 0.008859	0.000000 0.000000	0.000716 0.003578	0.000000 0.000000	
2 10 100 3.680000	0.085135 0.008245	0.992740 0.001400	0.001772 0.008859	0.000000 0.000000	0.000716 0.003578	0.000000 0.000000	
2 10 100 3.690000	0.085135 0.008245	0.992740 0.001400	0.001772 0.008859	0.000000 0.000000	0.000716 0.003578	0.000000 0.000000	
2 10 100 3.700000	0.087872 0.008757	0.992267 0.001550	0.000033 0.000166	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.710000	0.090448 0.009973	0.991804 0.001806	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.720000	0.087924 0.009153	0.992260 0.001615	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.730000	0.088032 0.009491	0.992236 0.001694	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.740000	0.085112 0.009355	0.992745 0.001572	0.000089 0.000447	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.750000	0.086750 0.009763	0.992464 0.001694	0.000639 0.003193	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.760000	0.088638 0.009610	0.992128 0.001706	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.770000	0.095736 0.009397	0.990823 0.001803	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.780000	0.089309 0.009549	0.992007 0.001713	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.790000	0.094657 0.008514	0.991032 0.001604	0.000000 0.000000	-0.000227 0.001133	0.000000 0.000000	0.000230 0.001152	
2 10 100 3.800000	0.087585 0.008587	0.992317 0.001512	0.000835 0.004173	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.810000	0.087585 0.008587	0.992317 0.001512	0.000835 0.004173	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.820000	0.087585 0.008587	0.992317 0.001512	0.000835 0.004173	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.830000	0.085430 0.009964	0.992689 0.001706	0.000075 0.000375	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.840000	0.088539 0.009756	0.992149 0.001728	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.850000	0.077586 0.008096	0.993972 0.001237	0.000069 0.000345	0.000000 0.000000	0.001399 0.006995	0.000000 0.000000	
2 10 100 3.860000	0.077586 0.008096	0.993972 0.001237	0.000069 0.000345	0.000000 0.000000	0.001399 0.006995	0.000000 0.000000	
2 10 100 3.870000	0.077586 0.008096	0.993972 0.001237	0.000069 0.000345	0.000000 0.000000	0.001399 0.006995	0.000000 0.000000	
